,BAMLHYH0A0HYM2TRIV,^BSESN,China_EQ,ISF.L,ESS,^GSPC,GOLD.AX
2021-09-29,1568.96,59413.269531,3536.290039,693.478943,292.850037,4359.459961,22.415001
2021-09-30,1568.47,59126.359375,3568.169922,691.880554,289.062042,4307.540039,22.393999
2021-10-08,1563.29,60059.058594,3592.169922,693.578857,295.272766,4391.339844,22.51
2021-10-11,1563.99,60135.78125,3591.709961,698.273926,294.974487,4361.189941,22.370001
2021-10-12,1560.34,60284.308594,3546.939941,696.875488,298.780518,4350.649902,22.325001
2021-10-13,1560.69,60737.050781,3561.76001,697.974304,301.194427,4363.799805,22.370001
2021-10-14,1565.13,61305.949219,3558.280029,704.667297,302.740295,4438.259766,22.618999
2021-10-18,1564.79,61765.589844,3568.139893,704.367554,301.06781,4486.459961,22.273001
2021-10-19,1565.77,61716.050781,3593.149902,705.66626,298.409912,4519.629883,22.202
2021-10-20,1566.33,61259.960938,3587.0,705.866028,301.239655,4536.189941,22.055
2021-10-21,1566.17,60923.5,3594.780029,703.069092,301.031677,4549.779785,22.17
2021-10-22,1564.31,60821.621094,3582.600098,704.367554,303.183319,4544.899902,22.266001
2021-10-25,1564.13,60967.050781,3609.860107,706.165771,302.740295,4566.47998,22.497999
2021-10-26,1565.19,61350.261719,3597.639893,710.86084,305.922577,4574.790039,22.391001
2021-10-27,1565.92,61143.328125,3562.310059,708.862976,309.113953,4551.680176,22.157
2021-10-28,1566.22,59984.699219,3518.419922,708.663147,312.558411,4596.419922,22.365
2021-10-29,1565.45,59306.929688,3547.340088,707.963989,307.31488,4605.379883,22.153999
2021-11-01,1565.06,60138.460938,3544.47998,712.658997,304.168762,4613.669922,22.16
2021-11-02,1565.67,60029.058594,3505.629883,711.360352,303.888519,4630.649902,22.302
2021-11-03,1565.65,59771.921875,3498.540039,708.363525,303.364105,4660.569824,22.332001
2021-11-04,1569.21,60067.621094,3526.870117,712.159607,300.127563,4680.060059,22.212
2021-11-08,1577.06,60545.609375,3498.629883,714.457153,305.98584,4701.700195,22.945999
2021-11-09,1577.43,60433.449219,3507.0,711.660034,307.956726,4685.25,22.936001
2021-11-10,1573.95,60352.820313,3492.459961,717.054382,309.900452,4646.709961,23.108999
2021-11-11,1574.18,59919.691406,3532.790039,722.648682,311.14801,4649.27002,23.627001
2021-11-12,1570.91,60686.691406,3539.100098,719.152222,313.191162,4682.850098,23.773001
2021-11-15,1568.93,60718.710938,3533.300049,719.651733,317.747559,4682.799805,23.591999
2021-11-16,1567.44,60322.371094,3521.790039,717.753723,312.485992,4700.899902,23.639
2021-11-17,1566.47,60008.328125,3537.370117,713.857788,314.176605,4688.669922,23.728001
2021-11-18,1566.35,59636.011719,3520.709961,711.160645,316.979156,4704.540039,23.896999
2021-11-22,1563.4,58465.890625,3582.080078,710.960754,312.01593,4682.939941,23.761
2021-11-23,1557.15,58664.328125,3589.089111,712.259399,317.684326,4690.700195,23.337
2021-11-24,1554.5,58340.988281,3592.702881,714.457153,322.972992,4701.459961,23.201
2021-11-26,1546.06,57107.148438,3564.090088,691.281189,308.001892,4594.620117,23.474001
2021-11-29,1551.33,57260.578125,3562.699951,697.674622,313.254456,4655.27002,23.395
2021-11-30,1549.64,57064.871094,3563.889893,691.780701,306.871887,4567.0,23.389999
2021-12-01,1554.16,57684.789063,3576.889893,702.869141,296.674103,4513.040039,23.152
2021-12-02,1553.73,58461.289063,3573.840088,698.773438,308.282166,4577.100098,23.302999
2021-12-03,1556.83,57696.460938,3607.429932,698.673523,304.268219,4538.430176,23.319
2021-12-06,1560.42,56747.140625,3589.310059,709.162598,309.520721,4591.669922,23.629999
2021-12-07,1569.72,57633.648438,3595.090088,719.751587,311.85321,4686.75,23.434
2021-12-08,1568.12,58649.679688,3637.570068,718.852539,315.152924,4701.209961,23.403
2021-12-09,1567.35,58807.128906,3673.040039,717.853638,311.536774,4667.450195,23.205999
2021-12-10,1566.41,58786.671875,3666.350098,715.05658,312.513153,4712.02002,23.155001
2021-12-13,1567.11,58283.421875,3681.080078,708.763062,318.651642,4668.970215,23.200001
2021-12-14,1564.8,58117.089844,3661.530029,707.564392,312.549316,4634.089844,23.410999
2021-12-15,1565.12,57788.03125,3647.629883,703.168945,318.434753,4709.850098,23.195999
2021-12-16,1568.78,57901.140625,3675.02002,706.713501,309.330902,4668.669922,23.211
2021-12-17,1567.37,57011.738281,3632.360107,707.41272,308.969299,4620.640137,23.448
2021-12-20,1565.19,55822.011719,3593.600098,700.819214,304.729279,4568.02002,23.615
2021-12-21,1569.77,56319.011719,3625.129883,710.010193,308.038116,4649.22998,23.474001
2021-12-22,1572.38,56930.558594,3622.620117,714.206177,310.623657,4696.560059,23.382999
2021-12-23,1574.77,57315.28125,3643.340088,718.002563,309.791962,4725.790039,23.348
2021-12-29,1578.92,57806.488281,3597.0,722.198364,318.416595,4793.060059,23.249001
2021-12-30,1578.73,57794.320313,3619.189941,721.399048,318.850555,4778.72998,23.125
2021-12-31,1578.79,58253.820313,3639.780029,719.201233,320.332977,4766.180176,23.370001
2022-01-04,1575.61,59855.929688,3632.330078,730.590149,324.334503,4793.540039,23.292999
2022-01-05,1573.56,60223.148438,3595.179932,732.288635,317.695618,4700.580078,23.389999
2022-01-06,1568.25,59601.839844,3586.080078,726.094604,317.350037,4696.049805,23.455
2022-01-07,1564.06,59744.648438,3579.540039,728.991882,313.130188,4677.029785,23.329
2022-01-10,1560.19,60395.628906,3593.52002,725.794861,313.77594,4670.290039,23.209999
2022-01-11,1564.37,60616.890625,3567.439941,730.290466,314.712555,4713.069824,23.42
2022-01-12,1569.78,61150.039063,3597.429932,735.985046,317.495514,4726.350098,23.458
2022-01-13,1569.22,61235.300781,3555.26001,736.784119,316.285889,4659.029785,23.334
2022-01-14,1565.87,61223.03125,3521.26001,735.585388,312.811859,4662.850098,23.356001
2022-01-18,1559.86,60754.859375,3569.909912,737.883118,311.684174,4577.109863,23.518
2022-01-19,1561.23,60098.820313,3558.179932,740.580566,308.719421,4532.759766,23.469999
2022-01-20,1560.82,59464.621094,3555.060059,739.781311,305.37265,4482.72998,23.68
2022-01-21,1554.77,59037.179688,3522.570068,731.089661,302.00769,4397.939941,23.832001
2022-01-24,1548.64,57491.511719,3524.110107,711.808472,302.753418,4410.129883,23.849001
2022-01-25,1549.0,57858.148438,3433.060059,719.501038,300.607147,4356.450195,24.052999
2022-01-27,1541.35,57276.941406,3394.25,737.183838,291.703705,4326.509766,23.879999
2022-01-28,1533.63,57200.230469,3361.439941,728.49231,302.062286,4431.850098,23.841999
2022-02-07,1528.49,57621.191406,3429.580078,739.981201,293.931854,4483.870117,23.761
2022-02-08,1529.83,57808.578125,3452.629883,739.281799,287.301971,4521.540039,23.823999
2022-02-09,1534.19,58465.96875,3479.949951,746.974304,298.83371,4587.180176,23.725
2022-02-10,1525.48,58926.03125,3485.909912,749.971497,290.703278,4504.080078,23.787001
2022-02-11,1516.33,58152.921875,3462.949951,748.872559,289.830292,4418.640137,23.858999
2022-02-14,1507.66,56405.839844,3428.879883,736.584473,287.702179,4401.669922,24.225
2022-02-15,1510.91,58142.050781,3446.090088,743.577637,289.375549,4471.069824,24.579
2022-02-16,1511.5,57996.679688,3465.830078,742.478699,290.275848,4475.009766,24.101
2022-02-17,1512.38,57892.011719,3468.040039,737.283691,286.110657,4380.259766,24.315001
2022-02-18,1511.22,57832.96875,3490.76001,735.485596,286.865448,4348.870117,24.417999
2022-02-22,1511.6,57300.679688,3457.149902,733.987,287.820404,4304.759766,24.667999
2022-02-23,1512.49,57232.058594,3489.149902,733.887024,285.373993,4225.5,24.419001
2022-02-24,1504.51,54529.910156,3429.959961,708.112061,287.847656,4288.700195,25.200001
2022-02-25,1517.84,55858.519531,3451.409912,735.185791,295.223206,4384.649902,24.721001
2022-02-28,1521.6,56247.28125,3462.310059,731.189636,288.447876,4373.939941,24.794001
2022-03-02,1523.12,55468.898438,3484.189941,729.391418,297.251251,4386.540039,24.801001
2022-03-03,1522.72,55102.679688,3481.110107,711.309021,300.288849,4363.490234,24.547001
2022-03-04,1516.45,54333.808594,3447.649902,686.333191,309.346863,4328.870117,24.572001
2022-03-07,1508.44,52842.75,3372.860107,683.236267,312.075226,4201.089844,24.99
2022-03-08,1502.16,53424.089844,3293.530029,684.734741,306.336578,4170.700195,25.371
2022-03-09,1503.81,54647.328125,3256.389893,708.112061,311.365845,4277.879883,26.290001
2022-03-10,1497.06,55464.390625,3296.090088,700.919067,311.693176,4259.52002,25.184
2022-03-11,1493.43,55550.300781,3309.75,705.314819,305.590881,4204.310059,25.212
2022-03-14,1479.84,56486.019531,3223.530029,709.610535,303.753815,4173.109863,25.382999
2022-03-15,1478.93,55776.851563,3063.969971,708.611572,304.908844,4262.450195,25.07
2022-03-16,1488.84,56816.648438,3170.709961,719.700867,311.402252,4357.859863,24.775
2022-03-17,1499.2,57863.929688,3215.040039,725.238464,311.702362,4411.669922,24.629999
2022-03-21,1498.39,57292.488281,3253.689941,730.03418,307.564331,4461.180176,24.228001
2022-03-22,1493.55,57989.300781,3259.860107,734.230225,305.254333,4511.609863,24.375
2022-03-23,1494.5,57684.820313,3271.030029,732.13208,304.872406,4456.240234,23.965
2022-03-24,1494.89,57595.679688,3250.26001,733.430908,305.645447,4520.160156,24.193001
2022-03-25,1492.24,57362.199219,3212.23999,734.729919,310.574615,4543.060059,24.304001
2022-03-28,1490.93,57593.488281,3214.5,734.330139,313.657623,4575.52002,24.030001
2022-03-29,1501.76,57943.648438,3203.939941,740.62439,324.43454,4631.600098,23.896
2022-03-30,1506.67,58683.988281,3266.600098,744.720642,319.108734,4602.450195,23.774
2022-03-31,1507.53,58568.511719,3252.199951,739.02594,316.143829,4530.410156,23.924
2022-04-01,1503.19,59276.691406,3282.719971,741.024048,323.473663,4545.859863,24.179001
2022-04-06,1491.98,59610.410156,3283.429932,746.319275,325.13916,4481.149902,23.593
2022-04-07,1488.77,59034.949219,3236.699951,743.32196,321.835693,4500.209961,23.934999
2022-04-08,1483.23,59447.179688,3251.850098,754.312012,321.597748,4488.279785,24.065001
2022-04-11,1472.83,58964.570313,3167.129883,750.515442,315.292786,4412.529785,24.305
2022-04-12,1477.9,58576.371094,3213.330078,745.420044,317.34259,4397.450195,24.517
2022-04-13,1479.05,58338.929688,3186.820068,745.220337,317.818451,4446.589844,24.606001
2022-04-19,1474.11,56463.148438,3194.030029,748.117554,318.157043,4462.209961,24.93
2022-04-20,1476.89,57037.5,3151.050049,751.214844,325.752228,4459.450195,24.360001
2022-04-21,1474.18,57911.679688,3079.810059,751.714294,328.799469,4393.660156,24.400999
2022-04-22,1465.85,57197.148438,3086.919922,741.723389,321.680115,4271.779785,24.790001
2022-04-26,1465.07,57356.609375,2886.429932,728.135681,315.466705,4175.200195,24.583
2022-04-27,1462.4,56819.390625,2958.280029,731.033142,312.922699,4183.959961,24.643999
2022-04-28,1459.84,57521.058594,2975.47998,739.925049,315.805267,4287.5,24.51
2022-04-29,1452.45,57060.871094,3047.060059,744.021362,301.310303,4131.930176,24.816999
2022-05-05,1444.5,55702.230469,3067.76001,740.824219,289.67041,4146.870117,24.357
2022-05-06,1434.33,54835.578125,3001.560059,728.535461,286.815338,4123.339844,24.565001
2022-05-09,1421.62,54470.671875,3004.139893,711.750793,270.837982,3991.23999,24.844999
2022-05-10,1422.45,54364.851563,3035.840088,714.248413,262.153778,4001.050049,24.851999
2022-05-11,1421.94,54088.390625,3058.699951,724.139404,264.212708,3935.179932,24.584
2022-05-12,1415.72,52930.308594,3054.98999,713.549133,267.406372,3930.080078,25.000999
2022-05-13,1418.12,52793.621094,3084.280029,731.632629,271.121613,4023.889893,24.634001
2022-05-16,1417.67,52973.839844,3073.75,736.328247,267.104462,4008.01001,24.423
2022-05-17,1417.79,54318.46875,3093.699951,741.323853,270.865387,4088.850098,24.267
2022-05-18,1407.69,54208.53125,3085.97998,734.729919,263.572205,3923.679932,24.033001
2022-05-19,1405.34,52792.230469,3096.959961,722.341064,257.688171,3900.790039,24.149
2022-05-20,1408.64,54326.390625,3146.570068,730.433716,258.118286,3901.360107,24.4
2022-05-23,1411.41,54288.609375,3146.860107,742.522705,262.830933,3973.75,24.256001
2022-05-24,1411.82,54052.609375,3070.929932,739.72522,258.81369,3941.47998,24.35
2022-05-25,1425.27,53749.261719,3107.459961,743.921326,258.56665,3978.72998,24.357
2022-05-26,1446.36,54252.53125,3123.110107,747.917786,259.088287,4057.840088,24.243
2022-05-27,1456.57,54884.660156,3130.23999,750.215637,264.176086,4158.240234,24.195
2022-05-31,1456.32,55566.410156,3186.429932,751.61438,259.747101,4132.149902,24.01
2022-06-01,1455.25,55381.171875,3182.159912,745.020447,258.603271,4101.22998,23.747999
2022-06-06,1447.42,55675.320313,3236.370117,752.113892,253.067032,4121.430176,23.959
2022-06-07,1442.25,55107.339844,3241.76001,751.214844,259.051666,4160.680176,23.841
2022-06-08,1439.2,54892.488281,3263.790039,750.015869,253.808197,4115.77002,23.959999
2022-06-09,1432.4,55320.28125,3238.949951,738.526367,247.896729,4017.820068,24.07
2022-06-10,1416.37,54303.441406,3284.830078,723.340149,247.905914,3900.860107,24.07
2022-06-14,1374.45,52693.570313,3288.909912,710.252197,234.454132,3735.47998,24.07
2022-06-15,1386.09,52541.390625,3305.409912,718.744385,235.387558,3789.98999,24.07
2022-06-16,1371.56,51495.789063,3285.379883,687.660828,232.376892,3666.77002,24.07
2022-06-17,1374.83,51360.421875,3316.790039,684.762939,234.335159,3674.840088,24.07
2022-06-21,1379.44,52532.070313,3306.719971,698.452271,233.776962,3764.790039,24.540001
2022-06-22,1373.46,51822.53125,3267.199951,692.357056,234.197922,3759.889893,24.540001
2022-06-23,1374.85,52265.71875,3320.149902,685.462463,237.409866,3795.72998,24.709999
2022-06-24,1383.67,52727.980469,3349.75,704.047974,239.487091,3911.73999,24.559999
2022-06-27,1384.58,53161.28125,3379.189941,708.544312,243.641602,3900.110107,24.639999
2022-06-28,1376.57,53177.449219,3409.209961,715.039307,241.600937,3821.550049,24.49
2022-06-29,1362.73,53026.96875,3361.52002,714.639587,242.090057,3818.830078,24.59
2022-06-30,1357.2,53018.941406,3398.620117,700.35083,241.314911,3785.379883,24.5
2022-07-01,1359.91,52907.929688,3387.639893,700.850464,246.131775,3825.330078,24.49
2022-07-05,1361.01,53134.351563,3404.030029,685.962097,244.07402,3831.389893,24.52
2022-07-06,1364.69,53750.96875,3355.350098,694.055664,245.476578,3845.080078,24.23
2022-07-07,1375.51,54178.460938,3364.399902,702.748901,245.522781,3902.620117,23.790001
2022-07-08,1378.74,54481.839844,3356.080078,704.047974,242.616028,3899.379883,23.719999
2022-07-11,1380.65,54395.230469,3313.580078,704.047974,242.329956,3854.429932,23.74
2022-07-12,1382.2,53886.609375,3281.469971,704.747375,243.677246,3818.800049,23.91
2022-07-13,1380.4,53514.148438,3284.290039,699.751282,241.453323,3801.780029,23.709999
2022-07-14,1373.89,53416.148438,3281.73999,688.560059,241.102661,3790.379883,23.75
2022-07-15,1382.54,53760.78125,3228.060059,700.450745,244.950653,3863.159912,23.59
2022-07-18,1390.03,54521.148438,3278.100098,706.445984,242.302277,3830.850098,23.48
2022-07-19,1395.01,54767.621094,3279.429932,713.140869,246.002609,3936.689941,23.200001
2022-07-20,1405.02,55397.53125,3304.719971,711.142456,247.460632,3959.899902,22.98
2022-07-21,1409.21,55681.949219,3272.0,711.541992,248.789368,3998.949951,22.76
2022-07-22,1418.16,56072.230469,3269.969971,711.641907,252.665054,3961.629883,23.110001
2022-07-25,1418.72,55766.21875,3250.389893,714.939392,252.665054,3966.840088,23.200001
2022-07-26,1413.84,55268.488281,3277.439941,714.339844,252.554321,3921.050049,23.01
2022-07-27,1418.0,55816.320313,3275.76001,718.636597,255.885529,4023.610107,23.030001
2022-07-28,1427.04,56857.789063,3282.580078,718.436584,262.806335,4072.429932,23.09
2022-07-29,1438.69,57570.25,3253.23999,726.330444,264.40274,4130.290039,23.389999
2022-08-01,1442.2,58115.5,3259.959961,725.131348,258.275543,4118.629883,23.41
2022-08-02,1443.29,58136.359375,3186.27002,725.031433,255.488708,4091.189941,23.690001
2022-08-03,1445.57,58350.53125,3163.669922,728.428833,254.196823,4155.169922,23.719999
2022-08-04,1450.55,58298.800781,3189.040039,729.727722,256.577606,4151.939941,23.82
2022-08-05,1446.35,58387.929688,3227.030029,728.828552,257.223541,4145.189941,23.91
2022-08-08,1451.91,58853.070313,3236.929932,733.324951,259.142914,4140.060059,23.780001
2022-08-10,1456.5,58817.289063,3230.02002,736.622498,268.712067,4210.240234,23.91
2022-08-11,1461.06,59332.601563,3281.669922,734.623962,270.142395,4207.27002,23.459999
2022-08-12,1459.95,59462.78125,3276.889893,738.22113,274.184143,4280.149902,23.4
2022-08-16,1460.35,59842.210938,3277.879883,741.41864,275.420685,4305.200195,23.559999
2022-08-17,1452.16,60260.128906,3292.530029,739.420044,274.553284,4274.040039,23.59
2022-08-18,1450.97,60298.0,3277.540039,743.617004,270.640686,4283.740234,23.67
2022-08-19,1442.38,59646.148438,3258.080078,744.21637,267.613983,4228.47998,23.620001
2022-08-22,1430.63,58773.871094,3277.790039,742.817566,262.474121,4137.990234,23.49
2022-08-23,1427.46,59031.300781,3276.219971,738.121216,256.245392,4128.72998,23.5
2022-08-24,1427.98,59085.429688,3215.199951,736.922119,258.635406,4140.77002,23.51
2022-08-25,1431.64,58774.71875,3246.25,738.321045,261.643616,4199.120117,23.49
2022-08-26,1428.04,58833.871094,3236.219971,733.025208,253.578552,4057.659912,23.48
2022-08-30,1411.15,59537.070313,3227.219971,727.029846,245.76265,3986.159912,23.360001
2022-09-01,1394.97,58766.589844,3184.97998,706.34613,247.303696,3966.850098,23.219999
2022-09-02,1401.98,58803.328125,3186.47998,718.836304,245.439697,3924.26001,23.27
2022-09-06,1399.67,59196.988281,3243.449951,721.634155,248.946228,3908.189941,23.450001
2022-09-07,1404.05,59028.910156,3246.290039,715.93866,253.209503,3979.870117,23.5
2022-09-08,1411.36,59688.21875,3235.590088,717.837036,254.021561,4006.179932,23.629999
2022-09-09,1421.29,59793.140625,3262.050049,726.730103,256.771423,4067.360107,23.42
2022-09-13,1409.78,60571.078125,3263.800049,730.227295,247.414444,3932.689941,23.290001
2022-09-14,1405.27,60346.96875,3237.540039,719.835571,244.157043,3946.01001,23.5
2022-09-15,1400.05,59934.011719,3199.919922,711.729065,240.779694,3901.350098,23.23
